"ID_CLIENTE";"NEMO"
"7590-52";"MASISA.SN"
"7590-52";"SOCOVESA.SN"
"7590-80";"ANDINA-B.SN"
"7590-80";"COPEC.SN"
"7590-80";"HITES.SN"
"7590-80";"SOQUICOM.SN"
"7590-80";"LTM.SN"
"7590-80";"SQM-B.SN"
"7590-80";"ENELAM.SN"
"7590-80";"BSANTANDER.SN"
"7590-80";"QUINENCO.SN"
"7590-80";"COLBUN.SN"
"7592-29";"AGUAS-A.SN"
"7592-29";"SQM-B.SN"
"7593-38";"FALABELLA.SN"
"7593-38";"ANDINA-B.SN"
"7593-38";"SONDA.SN"
"7593-38";"CHILE.SN"
"7594-92";"VAPORES.SN"
"7594-92";"COPEC.SN"
"7594-92";"ITAUCL.SN"
"7594-92";"BCI.SN"
"7594-92";"RIPLEY.SN"
"7597-83";"ZOFRI.SN"
"7597-83";"MALLPLAZA.SN"
"7597-83";"GOOGL"
"7597-83";"ENELAM.SN"
"7597-83";"CCU.SN"
"7597-83";"SQM-B.SN"
"7597-83";"T"
"7598-67";"T"
"7598-67";"MU"
"7598-67";"SALFACORP.SN"
"7598-67";"AMD"
"7598-67";"INTC"
"7598-67";"DOW"
"7598-67";"NKE"
"7598-67";"AVGO"
"7598-67";"TSLA"
"7603-33";"HPQ"
"7603-33";"FALABELLA.SN"
"7603-33";"CCU.SN"
"7603-33";"SOQUICOM.SN"
"7603-33";"ENELCHILE.SN"
"7603-33";"AGUAS-A.SN"
"7603-33";"LAS-CONDES.SN"
"7604-85";"MALLPLAZA.SN"
"7604-85";"ITAUCL.SN"
"7604-85";"SQM-A.SN"
"7604-85";"VAPORES.SN"
"7612-48";"AMZN"
"7612-48";"MU"
"7612-48";"CENCOMALLS.SN"
"7612-48";"APA"
"7612-48";"PFE"
"7612-53";"INTC"
"7612-53";"NFLX"
"7612-53";"CVS"
"7612-53";"BCI.SN"
"7612-53";"BAC"
"7612-53";"AVGO"
"7612-53";"CHILE.SN"
"7612-65";"IAM.SN"
"7614-23";"INVERCAP.SN"
"7614-23";"LTM.SN"
"7614-23";"CMCSA"
"7614-23";"CCU.SN"
"7614-23";"FALABELLA.SN"
"7614-23";"INTC"
"7614-86";"BCI.SN"
"7614-86";"SQM-B.SN"
"7614-86";"SQM-A.SN"
"7614-86";"ENELCHILE.SN"
"7615-76";"ENTEL.SN"
"7615-76";"SMU.SN"
"7615-76";"ENELCHILE.SN"
"7616-36";"HITES.SN"
"7616-36";"ENELCHILE.SN"
"7616-36";"COLBUN.SN"
"7621-13";"AGUAS-A.SN"
"7621-13";"ENELCHILE.SN"
"7621-13";"SQM-A.SN"
"7621-13";"ENTEL.SN"
"7621-13";"ANDINA-B.SN"
"7621-13";"MALLPLAZA.SN"
"7623-28";"CCU.SN"
"7623-28";"BSANTANDER.SN"
"7623-28";"CENCOSUD.SN"
"7623-28";"ILC.SN"
"7623-28";"ANDINA-B.SN"
"7627-82";"SMU.SN"
"7627-82";"DVN"
"7627-82";"ITAUCL.SN"
"7628-42";"SMU.SN"
"7628-42";"ITAUCL.SN"
"7628-42";"CHILE.SN"
"7628-42";"CAP.SN"
"7628-70";"LTM.SN"
"7628-70";"CCU.SN"
"7628-70";"BSANTANDER.SN"
"7628-70";"ENELCHILE.SN"
"7628-70";"SMU.SN"
"7628-70";"ANDINA-A.SN"
"7628-70";"EMBONOR-B.SN"
"7631-60";"PROVIDA.SN"
"7636-82";"BCI.SN"
"7636-82";"ENELAM.SN"
"7636-82";"ABC.SN"
"7636-82";"CHILE.SN"
"7636-82";"CENCOSUD.SN"
"7642-93";"MU"
"7642-93";"AAPL"
"7642-93";"F"
"7642-93";"CHILE.SN"
"7642-93";"ANDINA-B.SN"
"7642-93";"NEE"
"7642-93";"CENCOMALLS.SN"
"7642-93";"FALABELLA.SN"
"7642-93";"SMU.SN"
"7642-93";"HBAN"
"7643-49";"PARAUCO.SN"
"7643-49";"AGUAS-A.SN"
"7643-49";"CENCOMALLS.SN"
"7643-49";"SALFACORP.SN"
"7643-49";"FALABELLA.SN"
"7643-49";"ANTARCHILE.SN"
"7643-49";"LTM.SN"
"7643-49";"SQM-B.SN"
"7644-79";"AGUAS-A.SN"
"7644-79";"CHILE.SN"
"7644-79";"BSANTANDER.SN"
"7644-79";"MALLPLAZA.SN"
"7644-79";"ANDINA-B.SN"
"7644-79";"ILC.SN"
"7644-79";"PARAUCO.SN"
"7644-79";"CENCOSUD.SN"
"7644-79";"SALFACORP.SN"
"7644-79";"ANTARCHILE.SN"
"7644-90";"LTM.SN"
"7644-90";"VAPORES.SN"
"7644-90";"HITES.SN"
"7644-90";"CCU.SN"
"7644-90";"EMBONOR-B.SN"
"7644-90";"SOCOVESA.SN"
"7644-90";"ITAUCL.SN"
"7644-90";"COPEC.SN"
"7644-90";"CMPC.SN"
"7644-90";"MALLPLAZA.SN"
"7645-58";"PARAUCO.SN"
"7645-58";"INVERCAP.SN"
"7645-58";"BSANTANDER.SN"
"7645-58";"LTM.SN"
"7646-31";"PFE"
"7646-31";"INTC"
"7646-31";"ANDINA-A.SN"
"7646-31";"HBAN"
"7646-31";"ITAUCL.SN"
"7646-31";"NCLH"
"7646-31";"MSFT"
"7646-31";"CMPC.SN"
"7646-31";"FALABELLA.SN"
"7648-27";"SONDA.SN"
"7648-27";"AVGO"
"7648-27";"MALLPLAZA.SN"
"7648-27";"ANDINA-B.SN"
"7648-27";"AMZN"
"7648-27";"AAPL"
"7648-27";"LTM.SN"
"7652-72";"COPEC.SN"
"7652-72";"SONDA.SN"
"7652-72";"FALABELLA.SN"
"7652-72";"ENELAM.SN"
"7652-72";"PARAUCO.SN"
"7655-11";"MSFT"
"7655-11";"AMZN"
"7655-11";"SQM-A.SN"
"7661-73";"CHILE.SN"
"7661-73";"CMPC.SN"
"7661-73";"NITRATOS.SN"
"7661-80";"AGUAS-A.SN"
"7661-80";"VAPORES.SN"
"7661-80";"CENCOSUD.SN"
"7661-80";"COLBUN.SN"
"7661-80";"LTM.SN"
"7661-80";"FALABELLA.SN"
"7661-80";"HITES.SN"
"7661-80";"BSANTANDER.SN"
"7661-80";"ORO-BLANCO.SN"
"7662-51";"BESALCO.SN"
"7668-17";"SOCOVESA.SN"
"7668-17";"F"
"7668-17";"CMCSA"
"7668-17";"PFE"
"7668-17";"MSFT"
"7668-17";"BAC"
"7668-17";"CMG"
"7668-17";"AAPL"
"7672-74";"COPEC.SN"
"7672-74";"VAPORES.SN"
"7672-74";"SQM-B.SN"
"7672-74";"CHILE.SN"
"7672-74";"IAM.SN"
"7672-74";"PARAUCO.SN"
"7672-74";"INVERCAP.SN"
"7676-28";"ITAUCL.SN"
"7676-28";"CCU.SN"
"7676-28";"VAPORES.SN"
"7676-28";"SALFACORP.SN"
"7676-28";"IAM.SN"
"7676-28";"ENELCHILE.SN"
"7676-28";"MALLPLAZA.SN"
"7676-28";"ENELAM.SN"
"7676-28";"COPEC.SN"
"7680-93";"COLBUN.SN"
"7680-93";"QUINENCO.SN"
"7680-93";"CMPC.SN"
"7680-93";"EMBONOR-B.SN"
"7680-93";"MALLPLAZA.SN"
"7680-93";"VAPORES.SN"
"7680-93";"FALABELLA.SN"
"7680-93";"ABC.SN"
"7680-93";"CENCOSUD.SN"
"7680-93";"ITAUCL.SN"
"7684-41";"AMD"
"7684-41";"WBD"
"7684-41";"INTC"
"7684-41";"AMZN"
"7684-41";"AMAT"
"7684-41";"F"
"7684-41";"AVGO"
"7684-41";"PG"
"7685-15";"AAISA.SN"
"7685-15";"LTM.SN"
"7685-15";"ITAUCL.SN"
"7685-15";"PARAUCO.SN"
"7685-15";"SMU.SN"
"7685-15";"IAM.SN"
"7685-15";"PROVIDA.SN"
"7685-15";"CHILE.SN"
"7687-24";"ITAUCL.SN"
"7687-24";"MASISA.SN"
"7687-24";"HITES.SN"
"7687-24";"BESALCO.SN"
"7687-24";"ANDINA-B.SN"
"7687-24";"LTM.SN"
"7687-24";"BSANTANDER.SN"
"7687-24";"AGUAS-A.SN"
"7687-50";"ENELCHILE.SN"
"7687-50";"ZOFRI.SN"
"7687-50";"BSANTANDER.SN"
"7687-50";"MALLPLAZA.SN"
"7687-50";"COLBUN.SN"
"7687-50";"VAPORES.SN"
"7687-50";"ANDINA-B.SN"
"7687-50";"FALABELLA.SN"
"7687-50";"SOQUICOM.SN"
"7687-50";"AAISA.SN"
"7692-99";"CMPC.SN"
"7692-99";"SOCOVESA.SN"
"7692-99";"FALABELLA.SN"
"7692-99";"MALLPLAZA.SN"
"7694-26";"SONDA.SN"
"7694-26";"PYPL"
"7695-57";"CMPC.SN"
"7695-57";"SMU.SN"
"7695-57";"FALABELLA.SN"
"7695-57";"SALFACORP.SN"
"7695-57";"EMBONOR-B.SN"
"7695-57";"LTM.SN"
"7695-57";"CHILE.SN"
"7695-57";"CCU.SN"
"7695-57";"BESALCO.SN"
"7695-57";"ITAUCL.SN"
"7698-24";"SONDA.SN"
"7698-24";"ENELCHILE.SN"
"7698-24";"RIPLEY.SN"
"7698-24";"ANDINA-B.SN"
"7698-24";"BSANTANDER.SN"
"7698-24";"AGUAS-A.SN"
"7698-24";"COPEC.SN"
"7698-33";"CONCHATORO.SN"
"7698-33";"ENELCHILE.SN"
"7698-33";"PARAUCO.SN"
"7698-33";"INVERCAP.SN"
"7698-33";"SMU.SN"
"7698-33";"ITAUCL.SN"
"7700-60";"CMG"
"7700-60";"T"
"7700-60";"BAC"
"7700-60";"AMD"
"7700-60";"CMCSA"
"7700-60";"WBD"
"7701-72";"CMPC.SN"
"7701-72";"CENCOSUD.SN"
"7703-72";"SQM-A.SN"
"7706-52";"PARAUCO.SN"
"7706-52";"SOCOVESA.SN"
"7706-52";"ITAUCL.SN"
"7706-81";"CCU.SN"
"7706-81";"LAS-CONDES.SN"
"7706-81";"HITES.SN"
"7706-81";"NITRATOS.SN"
"7706-81";"FALABELLA.SN"
"7706-81";"ITAUCL.SN"
"7706-81";"ENELCHILE.SN"
"7706-81";"AGUAS-A.SN"
"7706-97";"ITAUCL.SN"
"7706-97";"LTM.SN"
"7706-97";"HITES.SN"
"7706-97";"AGUAS-A.SN"
"7706-99";"CMPC.SN"
"7706-99";"ENELCHILE.SN"
"7706-99";"ENELAM.SN"
"7706-99";"EMBONOR-B.SN"
"7706-99";"COLBUN.SN"
"7706-99";"LTM.SN"
"7706-99";"COPEC.SN"
"7706-99";"MALLPLAZA.SN"
"7706-99";"ENELGXCH.SN"
"7709-71";"PARAUCO.SN"
"7709-71";"MALLPLAZA.SN"
"7709-71";"ANTARCHILE.SN"
"7709-71";"NITRATOS.SN"
"7709-71";"BSANTANDER.SN"
"7709-71";"COLBUN.SN"
"7713-95";"ENELCHILE.SN"
"7713-95";"HPQ"
"7713-95";"GOOG"
"7713-95";"F"
"7713-95";"NFLX"
"7713-95";"AMD"
"7713-95";"BCI.SN"
"7715-47";"EMBONOR-B.SN"
"7715-47";"COPEC.SN"
"7715-47";"LTM.SN"
"7715-47";"PARAUCO.SN"
"7716-65";"PARAUCO.SN"
"7716-65";"COPEC.SN"
"7716-65";"LAS-CONDES.SN"
"7716-65";"HITES.SN"
"7716-65";"CMPC.SN"
"7716-65";"ITAUCL.SN"
"7716-65";"CENCOSUD.SN"
"7717-72";"ITAUCL.SN"
"7717-72";"FALABELLA.SN"
"7717-72";"ANDINA-A.SN"
"7717-72";"CCU.SN"
"7717-72";"CENCOSUD.SN"
"7717-72";"QUINENCO.SN"
"7717-72";"SMU.SN"
"7717-72";"SQM-B.SN"
"7717-72";"HABITAT.SN"
"7717-72";"VAPORES.SN"
"7721-80";"LTM.SN"
"7721-80";"CCU.SN"
"7721-80";"COPEC.SN"
"7721-80";"CENCOMALLS.SN"
"7721-80";"ENELAM.SN"
"7722-65";"MALLPLAZA.SN"
"7722-65";"ITAUCL.SN"
"7722-65";"ENELGXCH.SN"
"7722-65";"CMPC.SN"
"7722-65";"CCU.SN"
"7724-15";"AMD"
"7724-15";"T"
"7724-15";"MO"
"7724-15";"MU"
"7724-75";"AVGO"
"7724-75";"DAL"
"7724-75";"TSLA"
"7724-75";"T"
"7724-75";"INTC"
"7724-75";"SOQUICOM.SN"
"7724-75";"WBD"
"7724-75";"PFE"
"7725-87";"MALLPLAZA.SN"
"7725-87";"HITES.SN"
"7725-87";"ANDINA-B.SN"
"7725-87";"COPEC.SN"
"7725-87";"ENELAM.SN"
"7725-87";"CAP.SN"
"7725-87";"BSANTANDER.SN"
"7725-87";"FALABELLA.SN"
"7725-87";"CCU.SN"
"7727-19";"SONDA.SN"
"7727-19";"AGUAS-A.SN"
"7727-19";"CHILE.SN"
"7727-47";"CVS"
"7727-47";"WBD"
"7727-47";"PFE"
"7727-47";"AMZN"
"7727-47";"EMBONOR-B.SN"
"7727-47";"AMD"
"7727-47";"AVGO"
"7727-47";"MALLPLAZA.SN"
"7727-47";"ENELAM.SN"
"7728-17";"FALABELLA.SN"
"7728-17";"PROVIDA.SN"
"7728-17";"MALLPLAZA.SN"
"7728-17";"PARAUCO.SN"
"7730-37";"CHILE.SN"
"7730-37";"SMU.SN"
"7730-37";"ZOFRI.SN"
"7730-37";"CAP.SN"
"7730-37";"ANDINA-B.SN"
"7730-37";"ITAUCL.SN"
"7730-37";"PARAUCO.SN"
"7730-37";"SQM-B.SN"
"7730-37";"COPEC.SN"
"7730-64";"GOOGL"
"7730-64";"F"
"7730-64";"INTC"
"7730-64";"CVS"
"7730-64";"CMCSA"
"7730-64";"ENELCHILE.SN"
"7730-64";"ANDINA-B.SN"
"7730-64";"HITES.SN"
"7736-98";"CHILE.SN"
"7736-98";"SQM-B.SN"
"7736-98";"ENELAM.SN"
"7736-98";"COLBUN.SN"
"7736-98";"HABITAT.SN"
"7736-98";"COPEC.SN"
"7736-98";"ECL.SN"
"7736-98";"ANTARCHILE.SN"
"7739-45";"ZOFRI.SN"
"7739-60";"ITAUCL.SN"
"7739-60";"CENCOSUD.SN"
"7739-60";"SMU.SN"
"7739-60";"CCU.SN"
"7739-60";"PROVIDA.SN"
"7739-60";"SALFACORP.SN"
"7742-99";"MALLPLAZA.SN"
"7742-99";"DAL"
"7742-99";"CENCOSUD.SN"
"7742-99";"AVGO"
"7742-99";"INVERCAP.SN"
"7742-99";"F"
"7742-99";"GOOGL"
"7742-99";"BCI.SN"
"7742-99";"CCU.SN"
"7742-99";"PFE"
"7743-79";"CHILE.SN"
"7743-79";"ITAUCL.SN"
"7743-79";"CMPC.SN"
"7743-79";"COPEC.SN"
"7743-79";"BCI.SN"
"7743-79";"ENELCHILE.SN"
"7743-79";"ORO-BLANCO.SN"
"7743-79";"CCU.SN"
"7743-79";"AAISA.SN"
"7746-21";"UAL"
"7746-21";"QUINENCO.SN"
"7746-21";"AAPL"
"7746-21";"WBD"
"7746-21";"INTC"
"7746-21";"AVGO"
"7746-72";"VAPORES.SN"
"7746-72";"COPEC.SN"
"7746-72";"QUINENCO.SN"
"7746-72";"BCI.SN"
"7746-72";"CHILE.SN"
"7746-72";"AGUAS-A.SN"
"7746-72";"ABC.SN"
"7746-72";"FALABELLA.SN"
"7746-72";"CENCOSUD.SN"
"7746-72";"HITES.SN"
"7747-27";"CCU.SN"
"7747-27";"CENCOSUD.SN"
"7747-27";"SQM-A.SN"
"7747-51";"CCU.SN"
"7747-51";"MSFT"
"7747-51";"ITAUCL.SN"
"7747-51";"NVDA"
"7748-29";"ANDINA-B.SN"
"7748-29";"AAPL"
"7748-29";"GOOG"
"7748-29";"PFE"
"7748-29";"PEP"
"7748-29";"GOOGL"
"7748-29";"CHILE.SN"
"7749-92";"SOQUICOM.SN"
"7749-92";"COLBUN.SN"
"7749-92";"SQM-B.SN"
"7749-92";"COPEC.SN"
"7752-20";"APA"
"7752-20";"PARAUCO.SN"
"7752-20";"CENCOSUD.SN"
"7752-99";"CENCOSUD.SN"
"7752-99";"AMZN"
"7752-99";"SMU.SN"
"7752-99";"MALLPLAZA.SN"
"7752-99";"PARAUCO.SN"
"7752-99";"SCHW"
"7752-99";"TSLA"
"7752-99";"HBAN"
"7752-99";"HITES.SN"
"7753-37";"LTM.SN"
"7753-37";"ANTARCHILE.SN"
"7753-37";"CMPC.SN"
"7753-37";"SQM-B.SN"
"7753-37";"CHILE.SN"
"7753-37";"VAPORES.SN"
"7753-37";"CENCOSUD.SN"
"7753-37";"CCU.SN"
"7753-37";"EMBONOR-B.SN"
"7753-87";"GOOG"
"7753-87";"NFLX"
"7753-87";"CHILE.SN"
"7753-87";"NOW"
"7753-87";"PFE"
"7753-87";"AMD"
"7753-87";"SMU.SN"
"7754-23";"HABITAT.SN"
"7755-12";"ABC.SN"
"7755-38";"CCU.SN"
"7755-38";"COPEC.SN"
"7755-38";"RIPLEY.SN"
"7755-38";"SQM-B.SN"
"7760-57";"CCU.SN"
"7760-57";"PARAUCO.SN"
"7760-57";"QUINENCO.SN"
"7760-57";"HBAN"
"7760-57";"ECL.SN"
"7760-57";"FALABELLA.SN"
"7760-57";"MALLPLAZA.SN"
"7760-57";"AAISA.SN"
"7760-57";"BAC"
"7760-57";"CENCOSUD.SN"
"7761-56";"INVERCAP.SN"
"7761-56";"ANDINA-B.SN"
"7761-56";"ANTARCHILE.SN"
"7761-56";"MALLPLAZA.SN"
"7761-56";"FALABELLA.SN"
"7761-56";"IAM.SN"
"7761-56";"CENCOSUD.SN"
"7761-56";"SMU.SN"
"7761-91";"CONCHATORO.SN"
"7761-91";"AMD"
"7761-91";"CENCOSUD.SN"
"7761-91";"FALABELLA.SN"
"7761-91";"MSFT"
"7761-91";"NVDA"
"7761-91";"COLBUN.SN"
"7761-91";"BCI.SN"
"7761-91";"DOW"
"7772-12";"NVDA"
"7772-12";"GOOGL"
"7773-57";"CCL"
"7773-57";"F"
"7773-57";"COLBUN.SN"
"7773-57";"HITES.SN"
"7773-57";"CMCSA"
"7773-57";"BAC"
"7773-57";"INTC"
"7773-57";"WFC"
"7773-57";"CENCOSUD.SN"
"7776-13";"ENELGXCH.SN"
"7776-13";"VAPORES.SN"
"7776-13";"PARAUCO.SN"
"7776-13";"BSANTANDER.SN"
"7776-13";"SQM-A.SN"
"7776-13";"MALLPLAZA.SN"
"7776-13";"ILC.SN"
"7776-13";"FALABELLA.SN"
"7776-13";"ANDINA-B.SN"
"7776-13";"COPEC.SN"
"7779-97";"ENELGXCH.SN"
"7779-97";"SQM-B.SN"
"7779-97";"ENELAM.SN"
"7779-97";"VAPORES.SN"
"7779-97";"CENCOSUD.SN"
"7779-97";"SOQUICOM.SN"
"7779-99";"MALLPLAZA.SN"
"7779-99";"F"
"7779-99";"LTM.SN"
"7779-99";"CMCSA"
"7779-99";"WDC"
"7779-99";"CMPC.SN"
"7779-99";"INTC"
"7779-99";"ANDINA-A.SN"
"7780-33";"KHC"
"7780-33";"INTC"
"7780-33";"AVGO"
"7780-33";"ENELAM.SN"
"7780-33";"CHILE.SN"
"7780-33";"TSLA"
"7780-33";"SALFACORP.SN"
"7780-33";"CCU.SN"
"7780-33";"ITAUCL.SN"
"7781-58";"CHILE.SN"
"7781-58";"SALFACORP.SN"
"7781-58";"SMU.SN"
"7785-45";"CHILE.SN"
"7785-45";"BSANTANDER.SN"
"7785-45";"PARAUCO.SN"
"7785-45";"CENCOSUD.SN"
"7785-45";"COLBUN.SN"
"7785-45";"ABC.SN"
"7785-45";"ORO-BLANCO.SN"
"7786-24";"ITAUCL.SN"
"7786-24";"APH"
"7786-24";"T"
"7786-24";"PARAUCO.SN"
"7786-24";"MSFT"
"7786-24";"SOQUICOM.SN"
"7786-24";"AAPL"
"7787-30";"COLBUN.SN"
"7787-30";"CMCSA"
"7787-30";"BSANTANDER.SN"
"7787-30";"BAC"
"7787-46";"COPEC.SN"
"7787-46";"CMPC.SN"
"7787-46";"SQM-B.SN"
"7787-46";"ENELCHILE.SN"
"7787-46";"MALLPLAZA.SN"
"7787-46";"COLBUN.SN"
"7787-46";"HABITAT.SN"
"7787-46";"BESALCO.SN"
"7787-46";"AGUAS-A.SN"
"7792-78";"SOQUICOM.SN"
"7794-85";"AMD"
"7794-85";"AVGO"
"7794-85";"COPEC.SN"
"7794-85";"PARAUCO.SN"
"7794-85";"ENELCHILE.SN"
"7794-85";"SCHW"
"7794-85";"BAC"
"7794-85";"CMCSA"
"7794-85";"IAM.SN"
"7797-46";"ECL.SN"
"7800-79";"GOOGL"
"7800-79";"NOW"
"7800-79";"HBAN"
"7800-79";"T"
"7800-79";"SQM-B.SN"
"7800-79";"INTC"
"7800-79";"NVDA"
"7800-79";"ENELAM.SN"
"7801-38";"SOQUICOM.SN"
"7801-38";"SQM-B.SN"
"7801-38";"CMPC.SN"
"7801-38";"BCI.SN"
"7801-38";"ENELCHILE.SN"
"7801-38";"AAISA.SN"
"7801-38";"COLBUN.SN"
"7801-38";"FALABELLA.SN"
"7801-38";"BSANTANDER.SN"
"7803-64";"BSANTANDER.SN"
"7803-64";"BCI.SN"
"7803-64";"CONCHATORO.SN"
"7803-64";"ITAUCL.SN"
"7806-71";"BCI.SN"
"7806-71";"LTM.SN"
"7806-77";"FALABELLA.SN"
"7806-77";"BSANTANDER.SN"
"7806-77";"VAPORES.SN"
"7806-77";"SMU.SN"
"7806-77";"AAISA.SN"
"7807-20";"PARAUCO.SN"
"7807-20";"CENCOMALLS.SN"
"7807-20";"CENCOSUD.SN"
"7807-47";"TSLA"
"7807-47";"AVGO"
"7807-47";"GOOG"
"7807-47";"WBD"
"7807-47";"CTRA"
"7807-47";"T"
"7807-47";"ON"
"7807-47";"F"
"7807-47";"NVDA"
"7808-22";"IAM.SN"
"7808-22";"BCI.SN"
"7808-22";"BESALCO.SN"
"7808-22";"ENELCHILE.SN"
"7808-22";"PARAUCO.SN"
"7808-22";"CHILE.SN"
"7809-40";"ZOFRI.SN"
"7809-40";"HABITAT.SN"
"7809-40";"BSANTANDER.SN"
"7809-40";"PARAUCO.SN"
"7809-40";"CMPC.SN"
"7809-40";"CENCOSUD.SN"
"7810-47";"ZOFRI.SN"
"7810-90";"ENTEL.SN"
"7812-17";"LTM.SN"
"7812-17";"COPEC.SN"
"7812-17";"SMU.SN"
"7812-17";"LAS-CONDES.SN"
"7814-82";"BSANTANDER.SN"
"7814-82";"ANDINA-B.SN"
"7814-82";"SALFACORP.SN"
"7814-82";"LTM.SN"
"7814-82";"ZOFRI.SN"
"7814-82";"PARAUCO.SN"
"7814-82";"COPEC.SN"
"7817-97";"ITAUCL.SN"
"7817-97";"VAPORES.SN"
"7819-31";"ENELCHILE.SN"
"7819-31";"ITAUCL.SN"
"7819-31";"CCU.SN"
"7819-31";"KEY"
"7819-31";"ABC.SN"
"7821-31";"CENCOSUD.SN"
"7821-31";"ITAUCL.SN"
"7821-31";"PARAUCO.SN"
"7821-31";"VAPORES.SN"
"7821-31";"CENCOMALLS.SN"
"7821-31";"SQM-A.SN"
"7821-31";"QCOM"
"7822-78";"RIPLEY.SN"
"7822-78";"LTM.SN"
"7822-78";"AGUAS-A.SN"
"7822-78";"ORO-BLANCO.SN"
"7822-78";"BCI.SN"
"7822-78";"FALABELLA.SN"
"7822-78";"MALLPLAZA.SN"
"7822-90";"VAPORES.SN"
"7822-90";"ENELCHILE.SN"
"7822-90";"PARAUCO.SN"
"7822-90";"COPEC.SN"
"7822-90";"BESALCO.SN"
"7822-90";"ITAUCL.SN"
"7822-90";"HITES.SN"
"7824-58";"INTC"
"7824-58";"MASISA.SN"
"7824-58";"CCL"
"7824-58";"CCU.SN"
"7824-58";"NVDA"
"7824-58";"BA"
"7824-58";"COPEC.SN"
"7825-14";"NVDA"
"7825-14";"SQM-B.SN"
"7825-14";"AMZN"
"7825-14";"BCI.SN"
"7825-14";"QUINENCO.SN"
"7825-14";"CCL"
"7825-14";"ENELCHILE.SN"
"7825-37";"LTM.SN"
"7825-37";"HITES.SN"
"7825-37";"ITAUCL.SN"
"7825-37";"CMPC.SN"
"7825-37";"PARAUCO.SN"
"7825-68";"SMU.SN"
"7825-68";"MALLPLAZA.SN"
"7826-32";"ANDINA-B.SN"
"7826-32";"LTM.SN"
"7826-32";"BSANTANDER.SN"
"7826-32";"BCI.SN"
"7826-32";"ANTARCHILE.SN"
"7826-32";"ENELAM.SN"
"7826-32";"CENCOSUD.SN"
"7826-32";"FALABELLA.SN"
"7826-32";"RIPLEY.SN"
"7829-50";"INTC"
"7829-50";"ORO-BLANCO.SN"
"7829-50";"HBAN"
"7829-50";"PFE"
"7833-24";"SMU.SN"
"7833-24";"FALABELLA.SN"
"7833-24";"PFE"
"7833-24";"ENTEL.SN"
"7833-24";"AVGO"
"7833-24";"F"
"7833-25";"CENCOSUD.SN"
"7833-25";"COLBUN.SN"
"7833-25";"SQM-B.SN"
"7833-25";"SONDA.SN"
"7833-25";"CCL"
"7833-25";"CMPC.SN"
"7833-25";"PFE"
"7833-64";"VAPORES.SN"
"7833-64";"CHILE.SN"
"7833-64";"ENTEL.SN"
"7833-64";"FALABELLA.SN"
"7833-64";"SQM-B.SN"
"7833-64";"SOCOVESA.SN"
"7833-64";"SMU.SN"
"7833-64";"CCU.SN"
"7833-64";"MALLPLAZA.SN"
"7836-81";"ENELCHILE.SN"
"7836-81";"VAPORES.SN"
"7839-25";"CENCOSUD.SN"
"7839-25";"PARAUCO.SN"
"7839-25";"CAP.SN"
"7839-94";"PROVIDA.SN"
"7839-94";"COLBUN.SN"
"7839-94";"ENELCHILE.SN"
"7839-94";"LTM.SN"
"7839-94";"CHILE.SN"
"7839-94";"ENELAM.SN"
"7839-94";"ITAUCL.SN"
"7839-94";"QUINENCO.SN"
"7839-94";"SMU.SN"
"7840-28";"EMBONOR-B.SN"
"7840-28";"CENCOSUD.SN"
"7840-28";"CMPC.SN"
"7840-82";"CCU.SN"
"7840-82";"LTM.SN"
"7840-82";"BSANTANDER.SN"
"7840-82";"CENCOMALLS.SN"
"7847-82";"BAC"
"7847-82";"MU"
"7847-82";"BESALCO.SN"
"7847-82";"TSLA"
"7848-23";"INTC"
"7848-23";"NFLX"
"7851-95";"QCOM"
"7851-95";"COPEC.SN"
"7851-95";"AMZN"
"7851-95";"GOOGL"
"7851-95";"T"
"7851-95";"BCI.SN"
"7852-14";"BCI.SN"
"7852-14";"BSANTANDER.SN"
"7852-14";"SQM-B.SN"
"7852-14";"ILC.SN"
"7852-14";"FALABELLA.SN"
"7852-14";"MASISA.SN"
"7852-14";"ENELAM.SN"
"7852-14";"AGUAS-A.SN"
"7852-14";"EMBONOR-B.SN"
"7852-14";"ITAUCL.SN"
"7853-62";"ITAUCL.SN"
"7853-62";"CCU.SN"
"7853-62";"BSANTANDER.SN"
"7853-62";"SMU.SN"
"7853-62";"SOQUICOM.SN"
"7855-33";"COPEC.SN"
"7855-33";"SQM-B.SN"
"7855-33";"CMPC.SN"
"7855-33";"ITAUCL.SN"
"7855-33";"AGUAS-A.SN"
"7855-33";"CENCOMALLS.SN"
"7855-33";"MASISA.SN"
"7858-13";"LTM.SN"
"7858-13";"HITES.SN"
"7858-13";"ENELAM.SN"
"7858-13";"SOQUICOM.SN"
"7858-13";"PARAUCO.SN"
"7858-13";"MALLPLAZA.SN"
"7858-97";"BCI.SN"
"7858-97";"BSANTANDER.SN"
"7859-44";"NITRATOS.SN"
"7859-44";"NCLH"
"7861-19";"FALABELLA.SN"
"7861-19";"CHILE.SN"
"7861-19";"VAPORES.SN"
"7861-19";"INVERCAP.SN"
"7861-19";"SQM-B.SN"
"7861-19";"AGUAS-A.SN"
"7861-19";"AAISA.SN"
"7866-78";"ENELAM.SN"
"7866-78";"MALLPLAZA.SN"
"7866-78";"BESALCO.SN"
"7866-97";"CCU.SN"
"7866-97";"IAM.SN"
"7866-97";"SOQUICOM.SN"
"7866-97";"AGUAS-A.SN"
"7866-97";"ITAUCL.SN"
